Created as New Dataset,Sample 004 By Administrator Date Tuesday, October 14 2025
cm-1,A
2719.00,-0.0033
2718.00,-0.0033
2717.00,-0.0033
2716.00,-0.0033
2715.00,-0.0033
2714.00,-0.0033
2713.00,-0.0033
2712.00,-0.0033
2711.00,-0.0033
2710.00,-0.0033
2709.00,-0.0033
2708.00,-0.0033
2707.00,-0.0033
2706.00,-0.0033
2705.00,-0.0033
2704.00,-0.0033
2703.00,-0.0033
2702.00,-0.0033
2701.00,-0.0033
2700.00,-0.0033
2699.00,-0.0033
2698.00,-0.0033
2697.00,-0.0033
2696.00,-0.0033
2695.00,-0.0033
2694.00,-0.0033
2693.00,-0.0033
2692.00,-0.0033
2691.00,-0.0033
2690.00,-0.0033
2689.00,-0.0033
2688.00,-0.0033
2687.00,-0.0032
2686.00,-0.0032
2685.00,-0.0033
2684.00,-0.0033
2683.00,-0.0033
2682.00,-0.0033
2681.00,-0.0033
2680.00,-0.0033
2679.00,-0.0032
2678.00,-0.0032
2677.00,-0.0032
2676.00,-0.0032
2675.00,-0.0032
2674.00,-0.0033
2673.00,-0.0032
2672.00,-0.0032
2671.00,-0.0032
2670.00,-0.0032
2669.00,-0.0033
2668.00,-0.0033
2667.00,-0.0033
2666.00,-0.0033
2665.00,-0.0033
2664.00,-0.0033
2663.00,-0.0033
2662.00,-0.0033
2661.00,-0.0033
2660.00,-0.0033
2659.00,-0.0032
2658.00,-0.0032
2657.00,-0.0032
2656.00,-0.0033
2655.00,-0.0033
2654.00,-0.0033
2653.00,-0.0033
2652.00,-0.0033
2651.00,-0.0033
2650.00,-0.0033
2649.00,-0.0033
2648.00,-0.0033
2647.00,-0.0033
2646.00,-0.0033
2645.00,-0.0033
2644.00,-0.0033
2643.00,-0.0033
2642.00,-0.0032
2641.00,-0.0032
2640.00,-0.0033
2639.00,-0.0033
2638.00,-0.0033
2637.00,-0.0033
2636.00,-0.0033
2635.00,-0.0033
2634.00,-0.0033
2633.00,-0.0033
2632.00,-0.0033
2631.00,-0.0033
2630.00,-0.0033
2629.00,-0.0033
2628.00,-0.0032
2627.00,-0.0032
2626.00,-0.0032
2625.00,-0.0033
2624.00,-0.0033
2623.00,-0.0033
2622.00,-0.0033
2621.00,-0.0033
2620.00,-0.0033
2619.00,-0.0033
2618.00,-0.0033
2617.00,-0.0033
2616.00,-0.0033
2615.00,-0.0033
2614.00,-0.0033
2613.00,-0.0033
2612.00,-0.0033
2611.00,-0.0033
2610.00,-0.0033
2609.00,-0.0033
2608.00,-0.0033
2607.00,-0.0033
2606.00,-0.0033
2605.00,-0.0033
2604.00,-0.0033
2603.00,-0.0033
2602.00,-0.0033
2601.00,-0.0033
2600.00,-0.0033
2599.00,-0.0033
2598.00,-0.0033
2597.00,-0.0033
2596.00,-0.0033
2595.00,-0.0033
2594.00,-0.0033
2593.00,-0.0033
2592.00,-0.0033
2591.00,-0.0033
2590.00,-0.0033
2589.00,-0.0033
2588.00,-0.0033
2587.00,-0.0033
2586.00,-0.0033
2585.00,-0.0033
2584.00,-0.0033
2583.00,-0.0033
2582.00,-0.0033
2581.00,-0.0033
2580.00,-0.0033
2579.00,-0.0033
2578.00,-0.0033
2577.00,-0.0033
2576.00,-0.0033
2575.00,-0.0033
2574.00,-0.0033
2573.00,-0.0033
2572.00,-0.0033
2571.00,-0.0033
2570.00,-0.0033
2569.00,-0.0033
2568.00,-0.0033
2567.00,-0.0033
2566.00,-0.0033
2565.00,-0.0033
2564.00,-0.0033
2563.00,-0.0033
2562.00,-0.0033
2561.00,-0.0033
2560.00,-0.0033
2559.00,-0.0033
2558.00,-0.0033
2557.00,-0.0033
2556.00,-0.0033
2555.00,-0.0033
2554.00,-0.0033
2553.00,-0.0033
2552.00,-0.0033
2551.00,-0.0033
2550.00,-0.0033
2549.00,-0.0033
2548.00,-0.0033
2547.00,-0.0032
2546.00,-0.0032
2545.00,-0.0032
2544.00,-0.0033
2543.00,-0.0033
2542.00,-0.0033
2541.00,-0.0033
2540.00,-0.0033
2539.00,-0.0033
2538.00,-0.0033
2537.00,-0.0033
2536.00,-0.0033
2535.00,-0.0033
2534.00,-0.0033
2533.00,-0.0033
2532.00,-0.0033
2531.00,-0.0033
2530.00,-0.0033
2529.00,-0.0033
2528.00,-0.0033
2527.00,-0.0033
2526.00,-0.0033
2525.00,-0.0033
2524.00,-0.0033
2523.00,-0.0033
2522.00,-0.0033
2521.00,-0.0033
2520.00,-0.0033
2519.00,-0.0033
2518.00,-0.0033
2517.00,-0.0033
2516.00,-0.0033
2515.00,-0.0033
2514.00,-0.0033
2513.00,-0.0033
2512.00,-0.0033
2511.00,-0.0033
2510.00,-0.0033
2509.00,-0.0033
2508.00,-0.0034
2507.00,-0.0034
2506.00,-0.0034
2505.00,-0.0033
2504.00,-0.0033
2503.00,-0.0033
2502.00,-0.0033
2501.00,-0.0033
2500.00,-0.0033
2499.00,-0.0033
2498.00,-0.0033
2497.00,-0.0033
2496.00,-0.0033
2495.00,-0.0034
2494.00,-0.0034
2493.00,-0.0034
2492.00,-0.0034
2491.00,-0.0033
2490.00,-0.0033
2489.00,-0.0033
2488.00,-0.0033
2487.00,-0.0033
2486.00,-0.0033
2485.00,-0.0033
2484.00,-0.0033
2483.00,-0.0033
2482.00,-0.0033
2481.00,-0.0034
2480.00,-0.0034
2479.00,-0.0034
2478.00,-0.0033
2477.00,-0.0033
2476.00,-0.0033
2475.00,-0.0033
2474.00,-0.0033
2473.00,-0.0033
2472.00,-0.0033
2471.00,-0.0033
2470.00,-0.0033
2469.00,-0.0034
2468.00,-0.0034
2467.00,-0.0034
2466.00,-0.0034
2465.00,-0.0034
2464.00,-0.0034
2463.00,-0.0034
2462.00,-0.0034
2461.00,-0.0034
2460.00,-0.0034
2459.00,-0.0033
2458.00,-0.0033
2457.00,-0.0033
2456.00,-0.0033
2455.00,-0.0033
2454.00,-0.0033
2453.00,-0.0033
2452.00,-0.0033
2451.00,-0.0033
2450.00,-0.0033
2449.00,-0.0033
2448.00,-0.0033
2447.00,-0.0033
2446.00,-0.0033
2445.00,-0.0033
2444.00,-0.0033
2443.00,-0.0033
2442.00,-0.0033
2441.00,-0.0033
2440.00,-0.0034
2439.00,-0.0034
2438.00,-0.0034
2437.00,-0.0034
2436.00,-0.0034
2435.00,-0.0034
2434.00,-0.0034
2433.00,-0.0034
2432.00,-0.0034
2431.00,-0.0034
2430.00,-0.0033
2429.00,-0.0034
2428.00,-0.0034
2427.00,-0.0034
2426.00,-0.0034
2425.00,-0.0034
2424.00,-0.0034
2423.00,-0.0034
2422.00,-0.0033
2421.00,-0.0033
2420.00,-0.0033
2419.00,-0.0033
2418.00,-0.0033
2417.00,-0.0033
2416.00,-0.0033
2415.00,-0.0033
2414.00,-0.0033
2413.00,-0.0033
2412.00,-0.0033
2411.00,-0.0033
2410.00,-0.0033
2409.00,-0.0033
2408.00,-0.0033
2407.00,-0.0033
2406.00,-0.0033
2405.00,-0.0033
2404.00,-0.0033
2403.00,-0.0033
2402.00,-0.0032
2401.00,-0.0033
2400.00,-0.0033
2399.00,-0.0033
2398.00,-0.0033
2397.00,-0.0033
2396.00,-0.0032
2395.00,-0.0031
2394.00,-0.0028
2393.00,-0.0022
2392.00,-0.0010
2391.00,0.0012
2390.00,0.0049
2389.00,0.0102
2388.00,0.0172
2387.00,0.0251
2386.00,0.0325
2385.00,0.0376
2384.00,0.0388
2383.00,0.0353
2382.00,0.0274
2381.00,0.0166
2380.00,0.0054
2379.00,-0.0034
2378.00,-0.0073
2377.00,-0.0050
2376.00,0.0033
2375.00,0.0160
2374.00,0.0300
2373.00,0.0422
2372.00,0.0504
2371.00,0.0541
2370.00,0.0545
2369.00,0.0526
2368.00,0.0500
2367.00,0.0489
2366.00,0.0498
2365.00,0.0515
2364.00,0.0519
2363.00,0.0518
2362.00,0.0548
2361.00,0.0610
2360.00,0.0687
2359.00,0.0755
2358.00,0.0777
2357.00,0.0735
2356.00,0.0685
2355.00,0.0677
2354.00,0.0668
2353.00,0.0613
2352.00,0.0572
2351.00,0.0609
2350.00,0.0685
2349.00,0.0725
2348.00,0.0702
2347.00,0.0728
2346.00,0.0794
2345.00,0.1152
2344.00,0.1139
2343.00,0.1629
2342.00,0.0700
2341.00,0.4177
2340.00,8.0000
2339.00,0.9474
2338.00,1.3591
2337.00,1.0709
2336.00,1.1755
2335.00,1.0911
2334.00,1.0992
2333.00,1.0759
2332.00,1.0648
2331.00,1.0247
2330.00,1.0498
2329.00,0.9368
2328.00,1.0614
2327.00,0.7928
2326.00,1.4049
2325.00,0.2947
2324.00,0.0435
2323.00,0.1059
2322.00,0.0702
2321.00,0.0920
2320.00,0.0862
2319.00,0.0958
2318.00,0.0946
2317.00,0.0924
2316.00,0.0874
2315.00,0.0838
2314.00,0.0853
2313.00,0.0926
2312.00,0.1025
2311.00,0.1104
2310.00,0.1130
2309.00,0.1098
2308.00,0.1023
2307.00,0.0926
2306.00,0.0840
2305.00,0.0799
2304.00,0.0816
2303.00,0.0867
2302.00,0.0905
2301.00,0.0905
2300.00,0.0879
2299.00,0.0856
2298.00,0.0849
2297.00,0.0847
2296.00,0.0833
2295.00,0.0799
2294.00,0.0748
2293.00,0.0690
2292.00,0.0634
2291.00,0.0586
2290.00,0.0543
2289.00,0.0496
2288.00,0.0442
2287.00,0.0381
2286.00,0.0321
2285.00,0.0270
2284.00,0.0237
2283.00,0.0226
2282.00,0.0230
2281.00,0.0238
2280.00,0.0241
2279.00,0.0236
2278.00,0.0226
2277.00,0.0215
2276.00,0.0202
2275.00,0.0190
2274.00,0.0179
2273.00,0.0169
2272.00,0.0161
2271.00,0.0155
2270.00,0.0153
2269.00,0.0152
2268.00,0.0154
2267.00,0.0156
2266.00,0.0157
2265.00,0.0157
2264.00,0.0156
2263.00,0.0153
2262.00,0.0149
2261.00,0.0145
2260.00,0.0141
2259.00,0.0137
2258.00,0.0135
2257.00,0.0132
2256.00,0.0127
2255.00,0.0120
2254.00,0.0113
2253.00,0.0105
2252.00,0.0096
2251.00,0.0086
2250.00,0.0077
2249.00,0.0068
2248.00,0.0059
2247.00,0.0051
2246.00,0.0044
2245.00,0.0037
2244.00,0.0030
2243.00,0.0024
2242.00,0.0018
2241.00,0.0012
2240.00,0.0006
2239.00,0.0002
2238.00,-0.0002
2237.00,-0.0006
2236.00,-0.0009
2235.00,-0.0012
2234.00,-0.0015
2233.00,-0.0017
2232.00,-0.0020
2231.00,-0.0022
2230.00,-0.0023
2229.00,-0.0025
2228.00,-0.0026
2227.00,-0.0027
2226.00,-0.0028
2225.00,-0.0029
2224.00,-0.0030
2223.00,-0.0030
2222.00,-0.0031
2221.00,-0.0032
2220.00,-0.0032
2219.00,-0.0033
2218.00,-0.0033
2217.00,-0.0033
2216.00,-0.0033
2215.00,-0.0033
2214.00,-0.0033
2213.00,-0.0033
2212.00,-0.0033
2211.00,-0.0033
2210.00,-0.0033
2209.00,-0.0033
2208.00,-0.0034
2207.00,-0.0034
2206.00,-0.0034
2205.00,-0.0034
2204.00,-0.0034
2203.00,-0.0034
2202.00,-0.0034
2201.00,-0.0034
2200.00,-0.0034
2199.00,-0.0034
2198.00,-0.0034
2197.00,-0.0034
2196.00,-0.0035
2195.00,-0.0035
2194.00,-0.0035
2193.00,-0.0034
2192.00,-0.0034
2191.00,-0.0034
2190.00,-0.0034
2189.00,-0.0034
2188.00,-0.0034
2187.00,-0.0034
2186.00,-0.0034
2185.00,-0.0034
2184.00,-0.0034
2183.00,-0.0034
2182.00,-0.0034
2181.00,-0.0034
2180.00,-0.0035
2179.00,-0.0035
2178.00,-0.0034
2177.00,-0.0034
2176.00,-0.0034
2175.00,-0.0035
2174.00,-0.0035
2173.00,-0.0035
2172.00,-0.0035
2171.00,-0.0035
2170.00,-0.0035
2169.00,-0.0035
2168.00,-0.0035
2167.00,-0.0034
2166.00,-0.0034
2165.00,-0.0034
2164.00,-0.0034
2163.00,-0.0034
2162.00,-0.0035
2161.00,-0.0035
2160.00,-0.0035
2159.00,-0.0034
2158.00,-0.0034
2157.00,-0.0034
2156.00,-0.0034
2155.00,-0.0034
2154.00,-0.0034
2153.00,-0.0035
2152.00,-0.0035
2151.00,-0.0035
2150.00,-0.0035
2149.00,-0.0035
2148.00,-0.0035
2147.00,-0.0035
2146.00,-0.0035
2145.00,-0.0035
2144.00,-0.0035
2143.00,-0.0035
2142.00,-0.0034
2141.00,-0.0034
2140.00,-0.0034
2139.00,-0.0034
2138.00,-0.0034
2137.00,-0.0034
2136.00,-0.0034
2135.00,-0.0034
2134.00,-0.0034
2133.00,-0.0034
2132.00,-0.0034
2131.00,-0.0034
2130.00,-0.0033
2129.00,-0.0034
2128.00,-0.0034
2127.00,-0.0035
2126.00,-0.0035
2125.00,-0.0035
2124.00,-0.0035
2123.00,-0.0035
2122.00,-0.0034
2121.00,-0.0034
2120.00,-0.0034
2119.00,-0.0034
2118.00,-0.0034
2117.00,-0.0034
2116.00,-0.0034
2115.00,-0.0034
2114.00,-0.0034
2113.00,-0.0034
2112.00,-0.0034
2111.00,-0.0035
2110.00,-0.0035
2109.00,-0.0034
2108.00,-0.0034
2107.00,-0.0034
2106.00,-0.0034
2105.00,-0.0034
2104.00,-0.0035
2103.00,-0.0035
2102.00,-0.0034
2101.00,-0.0034
2100.00,-0.0035
2099.00,-0.0034
2098.00,-0.0034
2097.00,-0.0034
2096.00,-0.0033
2095.00,-0.0032
2094.00,-0.0032
2093.00,-0.0033
2092.00,-0.0033
2091.00,-0.0034
2090.00,-0.0034
2089.00,-0.0034
2088.00,-0.0034
2087.00,-0.0034
2086.00,-0.0034
2085.00,-0.0034
2084.00,-0.0034
2083.00,-0.0034
2082.00,-0.0033
2081.00,-0.0032
2080.00,-0.0029
2079.00,-0.0025
2078.00,-0.0023
2077.00,-0.0024
2076.00,-0.0028
2075.00,-0.0032
2074.00,-0.0034
2073.00,-0.0034
2072.00,-0.0033
2071.00,-0.0033
2070.00,-0.0033
2069.00,-0.0033
2068.00,-0.0033
2067.00,-0.0033
2066.00,-0.0032
2065.00,-0.0032
2064.00,-0.0032
2063.00,-0.0032
2062.00,-0.0032
2061.00,-0.0032
2060.00,-0.0032
2059.00,-0.0033
2058.00,-0.0033
2057.00,-0.0032
2056.00,-0.0033
2055.00,-0.0033
2054.00,-0.0033
2053.00,-0.0033
2052.00,-0.0033
2051.00,-0.0033
2050.00,-0.0033
2049.00,-0.0034
2048.00,-0.0034
2047.00,-0.0034
2046.00,-0.0034
2045.00,-0.0034
2044.00,-0.0034
2043.00,-0.0034
2042.00,-0.0034
2041.00,-0.0034
2040.00,-0.0034
2039.00,-0.0034
2038.00,-0.0034
2037.00,-0.0034
2036.00,-0.0034
2035.00,-0.0035
2034.00,-0.0035
2033.00,-0.0035
2032.00,-0.0035
2031.00,-0.0035
2030.00,-0.0035
2029.00,-0.0035
2028.00,-0.0035
2027.00,-0.0035
2026.00,-0.0035
2025.00,-0.0035
2024.00,-0.0035
2023.00,-0.0035
2022.00,-0.0035
2021.00,-0.0035
2020.00,-0.0035
2019.00,-0.0035
2018.00,-0.0035
2017.00,-0.0035
2016.00,-0.0036
2015.00,-0.0036
2014.00,-0.0035
2013.00,-0.0035
2012.00,-0.0035
2011.00,-0.0036
2010.00,-0.0035
2009.00,-0.0036
2008.00,-0.0036
2007.00,-0.0036
2006.00,-0.0035
2005.00,-0.0035
2004.00,-0.0035
2003.00,-0.0035
2002.00,-0.0035
2001.00,-0.0035
2000.00,-0.0035
1999.00,-0.0035
1998.00,-0.0035
1997.00,-0.0035
1996.00,-0.0035
1995.00,-0.0035
1994.00,-0.0035
1993.00,-0.0035
1992.00,-0.0035
1991.00,-0.0035
1990.00,-0.0035
1989.00,-0.0035
1988.00,-0.0035
1987.00,-0.0035
1986.00,-0.0035
1985.00,-0.0035
1984.00,-0.0035
1983.00,-0.0036
1982.00,-0.0036
1981.00,-0.0036
1980.00,-0.0036
1979.00,-0.0036
1978.00,-0.0036
1977.00,-0.0036
1976.00,-0.0035
1975.00,-0.0035
1974.00,-0.0035
1973.00,-0.0035
1972.00,-0.0035
1971.00,-0.0035
1970.00,-0.0035
1969.00,-0.0035
1968.00,-0.0035
1967.00,-0.0035
1966.00,-0.0035
1965.00,-0.0035
1964.00,-0.0035
1963.00,-0.0035
1962.00,-0.0035
1961.00,-0.0036
1960.00,-0.0036
1959.00,-0.0036
1958.00,-0.0036
1957.00,-0.0036
1956.00,-0.0036
1955.00,-0.0035
1954.00,-0.0035
1953.00,-0.0036
1952.00,-0.0036
1951.00,-0.0036
1950.00,-0.0036
1949.00,-0.0036
1948.00,-0.0035
1947.00,-0.0035
1946.00,-0.0035
1945.00,-0.0035
1944.00,-0.0035
1943.00,-0.0036
1942.00,-0.0036
1941.00,-0.0036
1940.00,-0.0036
1939.00,-0.0036
1938.00,-0.0036
1937.00,-0.0036
1936.00,-0.0036
1935.00,-0.0035
1934.00,-0.0034
1933.00,-0.0034
1932.00,-0.0035
1931.00,-0.0035
1930.00,-0.0036
1929.00,-0.0036
1928.00,-0.0036
1927.00,-0.0036
1926.00,-0.0035
1925.00,-0.0035
1924.00,-0.0035
1923.00,-0.0034
1922.00,-0.0034
1921.00,-0.0035
1920.00,-0.0036
1919.00,-0.0037
1918.00,-0.0036
1917.00,-0.0036
1916.00,-0.0036
1915.00,-0.0035
1914.00,-0.0034
1913.00,-0.0034
1912.00,-0.0034
1911.00,-0.0033
1910.00,-0.0033
1909.00,-0.0034
1908.00,-0.0035
1907.00,-0.0035
1906.00,-0.0035
1905.00,-0.0035
1904.00,-0.0036
1903.00,-0.0035
1902.00,-0.0035
1901.00,-0.0036
1900.00,-0.0036
1899.00,-0.0036
1898.00,-0.0035
1897.00,-0.0035
1896.00,-0.0036
1895.00,-0.0035
1894.00,-0.0035
1893.00,-0.0036
1892.00,-0.0037
1891.00,-0.0038
1890.00,-0.0037
1889.00,-0.0038
1888.00,-0.0038
1887.00,-0.0037
1886.00,-0.0035
1885.00,-0.0035
1884.00,-0.0036
1883.00,-0.0036
1882.00,-0.0036
1881.00,-0.0036
1880.00,-0.0037
1879.00,-0.0036
1878.00,-0.0036
1877.00,-0.0036
1876.00,-0.0036
1875.00,-0.0036
1874.00,-0.0036
1873.00,-0.0036
1872.00,-0.0038
1871.00,-0.0039
1870.00,-0.0038
1869.00,-0.0037
1868.00,-0.0036
1867.00,-0.0035
1866.00,-0.0034
1865.00,-0.0035
1864.00,-0.0037
1863.00,-0.0037
1862.00,-0.0036
1861.00,-0.0036
1860.00,-0.0037
1859.00,-0.0037
1858.00,-0.0036
1857.00,-0.0036
1856.00,-0.0037
1855.00,-0.0037
1854.00,-0.0036
1853.00,-0.0036
1852.00,-0.0036
1851.00,-0.0036
1850.00,-0.0035
1849.00,-0.0035
1848.00,-0.0035
1847.00,-0.0034
1846.00,-0.0034
1845.00,-0.0035
1844.00,-0.0035
1843.00,-0.0035
1842.00,-0.0035
1841.00,-0.0036
1840.00,-0.0036
1839.00,-0.0035
1838.00,-0.0035
1837.00,-0.0035
1836.00,-0.0036
1835.00,-0.0036
1834.00,-0.0037
1833.00,-0.0038
1832.00,-0.0039
1831.00,-0.0039
1830.00,-0.0039
1829.00,-0.0039
1828.00,-0.0038
1827.00,-0.0038
1826.00,-0.0037
1825.00,-0.0037
1824.00,-0.0038
1823.00,-0.0038
1822.00,-0.0037
1821.00,-0.0037
1820.00,-0.0038
1819.00,-0.0038
1818.00,-0.0038
1817.00,-0.0038
1816.00,-0.0038
1815.00,-0.0038
1814.00,-0.0036
1813.00,-0.0034
1812.00,-0.0034
1811.00,-0.0034
1810.00,-0.0034
1809.00,-0.0034
1808.00,-0.0036
1807.00,-0.0037
1806.00,-0.0036
1805.00,-0.0037
1804.00,-0.0038
1803.00,-0.0039
1802.00,-0.0037
1801.00,-0.0035
1800.00,-0.0035
1799.00,-0.0035
1798.00,-0.0033
1797.00,-0.0033
1796.00,-0.0034
1795.00,-0.0034
1794.00,-0.0034
1793.00,-0.0035
1792.00,-0.0038
1791.00,-0.0038
1790.00,-0.0037
1789.00,-0.0036
1788.00,-0.0037
1787.00,-0.0036
1786.00,-0.0036
1785.00,-0.0036
1784.00,-0.0036
1783.00,-0.0036
1782.00,-0.0033
1781.00,-0.0032
1780.00,-0.0033
1779.00,-0.0034
1778.00,-0.0035
1777.00,-0.0035
1776.00,-0.0035
1775.00,-0.0036
1774.00,-0.0036
1773.00,-0.0036
1772.00,-0.0036
1771.00,-0.0037
1770.00,-0.0038
1769.00,-0.0038
1768.00,-0.0038
1767.00,-0.0038
1766.00,-0.0038
1765.00,-0.0037
1764.00,-0.0038
1763.00,-0.0041
1762.00,-0.0042
1761.00,-0.0040
1760.00,-0.0039
1759.00,-0.0039
1758.00,-0.0040
1757.00,-0.0039
1756.00,-0.0038
1755.00,-0.0037
1754.00,-0.0033
1753.00,-0.0028
1752.00,-0.0025
1751.00,-0.0025
1750.00,-0.0025
1749.00,-0.0025
1748.00,-0.0025
1747.00,-0.0028
1746.00,-0.0030
1745.00,-0.0029
1744.00,-0.0030
1743.00,-0.0033
1742.00,-0.0034
1741.00,-0.0034
1740.00,-0.0034
1739.00,-0.0035
1738.00,-0.0034
1737.00,-0.0029
1736.00,-0.0024
1735.00,-0.0024
1734.00,-0.0025
1733.00,-0.0024
1732.00,-0.0026
1731.00,-0.0029
1730.00,-0.0032
1729.00,-0.0035
1728.00,-0.0036
1727.00,-0.0037
1726.00,-0.0036
1725.00,-0.0036
1724.00,-0.0036
1723.00,-0.0036
1722.00,-0.0035
1721.00,-0.0036
1720.00,-0.0038
1719.00,-0.0041
1718.00,-0.0040
1717.00,-0.0040
1716.00,-0.0040
1715.00,-0.0037
1714.00,-0.0034
1713.00,-0.0034
1712.00,-0.0036
1711.00,-0.0035
1710.00,-0.0033
1709.00,-0.0033
1708.00,-0.0034
1707.00,-0.0034
1706.00,-0.0035
1705.00,-0.0038
1704.00,-0.0039
1703.00,-0.0032
1702.00,-0.0023
1701.00,-0.0024
1700.00,-0.0028
1699.00,-0.0031
1698.00,-0.0031
1697.00,-0.0034
1696.00,-0.0036
1695.00,-0.0036
1694.00,-0.0034
1693.00,-0.0034
1692.00,-0.0035
1691.00,-0.0035
1690.00,-0.0034
1689.00,-0.0034
1688.00,-0.0035
1687.00,-0.0038
1686.00,-0.0043
1685.00,-0.0048
1684.00,-0.0046
1683.00,-0.0041
1682.00,-0.0038
1681.00,-0.0036
1680.00,-0.0035
1679.00,-0.0035
1678.00,-0.0036
1677.00,-0.0036
1676.00,-0.0034
1675.00,-0.0035
1674.00,-0.0037
1673.00,-0.0037
1672.00,-0.0034
1671.00,-0.0031
1670.00,-0.0031
1669.00,-0.0033
1668.00,-0.0035
1667.00,-0.0037
1666.00,-0.0039
1665.00,-0.0039
1664.00,-0.0037
1663.00,-0.0036
1662.00,-0.0037
1661.00,-0.0038
1660.00,-0.0037
1659.00,-0.0038
1658.00,-0.0040
1657.00,-0.0040
1656.00,-0.0037
1655.00,-0.0038
1654.00,-0.0045
1653.00,-0.0044
1652.00,-0.0035
1651.00,-0.0032
1650.00,-0.0035
1649.00,-0.0034
1648.00,-0.0032
1647.00,-0.0034
1646.00,-0.0035
1645.00,-0.0035
1644.00,-0.0035
1643.00,-0.0035
1642.00,-0.0035
1641.00,-0.0035
1640.00,-0.0034
1639.00,-0.0033
1638.00,-0.0030
1637.00,-0.0028
1636.00,-0.0029
1635.00,-0.0032
1634.00,-0.0034
1633.00,-0.0037
1632.00,-0.0038
1631.00,-0.0036
1630.00,-0.0034
1629.00,-0.0034
1628.00,-0.0034
1627.00,-0.0035
1626.00,-0.0036
1625.00,-0.0035
1624.00,-0.0033
1623.00,-0.0032
1622.00,-0.0035
1621.00,-0.0038
1620.00,-0.0037
1619.00,-0.0033
1618.00,-0.0031
1617.00,-0.0030
1616.00,-0.0030
1615.00,-0.0032
1614.00,-0.0036
1613.00,-0.0039
1612.00,-0.0036
1611.00,-0.0033
1610.00,-0.0033
1609.00,-0.0034
1608.00,-0.0034
1607.00,-0.0034
1606.00,-0.0036
1605.00,-0.0037
1604.00,-0.0035
1603.00,-0.0034
1602.00,-0.0036
1601.00,-0.0037
1600.00,-0.0037
1599.00,-0.0037
1598.00,-0.0038
1597.00,-0.0038
1596.00,-0.0036
1595.00,-0.0035
1594.00,-0.0037
1593.00,-0.0038
1592.00,-0.0037
1591.00,-0.0036
1590.00,-0.0037
1589.00,-0.0038
1588.00,-0.0038
1587.00,-0.0037
1586.00,-0.0038
1585.00,-0.0040
1584.00,-0.0038
1583.00,-0.0037
1582.00,-0.0039
1581.00,-0.0041
1580.00,-0.0040
1579.00,-0.0037
1578.00,-0.0035
1577.00,-0.0034
1576.00,-0.0031
1575.00,-0.0032
1574.00,-0.0037
1573.00,-0.0040
1572.00,-0.0038
1571.00,-0.0035
1570.00,-0.0036
1569.00,-0.0036
1568.00,-0.0033
1567.00,-0.0032
1566.00,-0.0034
1565.00,-0.0035
1564.00,-0.0035
1563.00,-0.0036
1562.00,-0.0038
1561.00,-0.0044
1560.00,-0.0049
1559.00,-0.0047
1558.00,-0.0042
1557.00,-0.0038
1556.00,-0.0037
1555.00,-0.0038
1554.00,-0.0038
1553.00,-0.0036
1552.00,-0.0034
1551.00,-0.0033
1550.00,-0.0035
1549.00,-0.0036
1548.00,-0.0036
1547.00,-0.0036
1546.00,-0.0037
1545.00,-0.0037
1544.00,-0.0034
1543.00,-0.0032
1542.00,-0.0033
1541.00,-0.0036
1540.00,-0.0038
1539.00,-0.0034
1538.00,-0.0031
1537.00,-0.0033
1536.00,-0.0036
1535.00,-0.0036
1534.00,-0.0036
1533.00,-0.0036
1532.00,-0.0037
1531.00,-0.0037
1530.00,-0.0035
1529.00,-0.0035
1528.00,-0.0037
1527.00,-0.0038
1526.00,-0.0038
1525.00,-0.0038
1524.00,-0.0037
1523.00,-0.0038
1522.00,-0.0040
1521.00,-0.0042
1520.00,-0.0041
1519.00,-0.0039
1518.00,-0.0035
1517.00,-0.0034
1516.00,-0.0036
1515.00,-0.0038
1514.00,-0.0037
1513.00,-0.0037
1512.00,-0.0038
1511.00,-0.0038
1510.00,-0.0034
1509.00,-0.0029
1508.00,-0.0029
1507.00,-0.0034
1506.00,-0.0035
1505.00,-0.0030
1504.00,-0.0031
1503.00,-0.0034
1502.00,-0.0034
1501.00,-0.0034
1500.00,-0.0035
1499.00,-0.0038
1498.00,-0.0037
1497.00,-0.0035
1496.00,-0.0034
1495.00,-0.0033
1494.00,-0.0031
1493.00,-0.0030
1492.00,-0.0031
1491.00,-0.0031
1490.00,-0.0030
1489.00,-0.0030
1488.00,-0.0032
1487.00,-0.0033
1486.00,-0.0032
1485.00,-0.0033
1484.00,-0.0033
1483.00,-0.0032
1482.00,-0.0031
1481.00,-0.0031
1480.00,-0.0032
1479.00,-0.0032
1478.00,-0.0031
1477.00,-0.0032
1476.00,-0.0034
1475.00,-0.0034
1474.00,-0.0033
1473.00,-0.0032
1472.00,-0.0032
1471.00,-0.0031
1470.00,-0.0031
1469.00,-0.0032
1468.00,-0.0033
1467.00,-0.0032
1466.00,-0.0031
1465.00,-0.0030
1464.00,-0.0030
1463.00,-0.0031
1462.00,-0.0031
1461.00,-0.0030
1460.00,-0.0028
1459.00,-0.0025
1458.00,-0.0023
1457.00,-0.0020
1456.00,-0.0019
1455.00,-0.0022
1454.00,-0.0027
1453.00,-0.0030
1452.00,-0.0031
1451.00,-0.0032
1450.00,-0.0033
1449.00,-0.0032
1448.00,-0.0033
1447.00,-0.0035
1446.00,-0.0035
1445.00,-0.0034
1444.00,-0.0033
1443.00,-0.0035
1442.00,-0.0035
1441.00,-0.0034
1440.00,-0.0032
1439.00,-0.0031
1438.00,-0.0030
