Created as New Dataset,Sample 003 By Administrator Date Tuesday, October 14 2025
cm-1,A
2609.00,0.0040
2608.00,0.0040
2607.00,0.0040
2606.00,0.0040
2605.00,0.0040
2604.00,0.0040
2603.00,0.0040
2602.00,0.0040
2601.00,0.0040
2600.00,0.0040
2599.00,0.0040
2598.00,0.0040
2597.00,0.0040
2596.00,0.0040
2595.00,0.0040
2594.00,0.0040
2593.00,0.0040
2592.00,0.0040
2591.00,0.0040
2590.00,0.0040
2589.00,0.0040
2588.00,0.0040
2587.00,0.0040
2586.00,0.0040
2585.00,0.0040
2584.00,0.0040
2583.00,0.0039
2582.00,0.0039
2581.00,0.0039
2580.00,0.0039
2579.00,0.0039
2578.00,0.0039
2577.00,0.0040
2576.00,0.0040
2575.00,0.0040
2574.00,0.0040
2573.00,0.0040
2572.00,0.0040
2571.00,0.0040
2570.00,0.0040
2569.00,0.0040
2568.00,0.0040
2567.00,0.0040
2566.00,0.0040
2565.00,0.0040
2564.00,0.0040
2563.00,0.0040
2562.00,0.0040
2561.00,0.0040
2560.00,0.0040
2559.00,0.0040
2558.00,0.0040
2557.00,0.0040
2556.00,0.0040
2555.00,0.0040
2554.00,0.0040
2553.00,0.0040
2552.00,0.0040
2551.00,0.0040
2550.00,0.0040
2549.00,0.0040
2548.00,0.0040
2547.00,0.0040
2546.00,0.0040
2545.00,0.0040
2544.00,0.0040
2543.00,0.0040
2542.00,0.0039
2541.00,0.0039
2540.00,0.0039
2539.00,0.0040
2538.00,0.0040
2537.00,0.0040
2536.00,0.0039
2535.00,0.0040
2534.00,0.0040
2533.00,0.0039
2532.00,0.0039
2531.00,0.0039
2530.00,0.0039
2529.00,0.0039
2528.00,0.0039
2527.00,0.0040
2526.00,0.0040
2525.00,0.0040
2524.00,0.0039
2523.00,0.0039
2522.00,0.0039
2521.00,0.0039
2520.00,0.0039
2519.00,0.0039
2518.00,0.0039
2517.00,0.0039
2516.00,0.0039
2515.00,0.0039
2514.00,0.0040
2513.00,0.0040
2512.00,0.0039
2511.00,0.0039
2510.00,0.0039
2509.00,0.0039
2508.00,0.0038
2507.00,0.0038
2506.00,0.0039
2505.00,0.0039
2504.00,0.0039
2503.00,0.0039
2502.00,0.0039
2501.00,0.0039
2500.00,0.0039
2499.00,0.0039
2498.00,0.0039
2497.00,0.0039
2496.00,0.0039
2495.00,0.0039
2494.00,0.0038
2493.00,0.0038
2492.00,0.0038
2491.00,0.0039
2490.00,0.0039
2489.00,0.0039
2488.00,0.0039
2487.00,0.0039
2486.00,0.0039
2485.00,0.0038
2484.00,0.0038
2483.00,0.0038
2482.00,0.0038
2481.00,0.0038
2480.00,0.0038
2479.00,0.0038
2478.00,0.0039
2477.00,0.0039
2476.00,0.0038
2475.00,0.0038
2474.00,0.0038
2473.00,0.0038
2472.00,0.0038
2471.00,0.0038
2470.00,0.0038
2469.00,0.0038
2468.00,0.0038
2467.00,0.0038
2466.00,0.0038
2465.00,0.0038
2464.00,0.0038
2463.00,0.0038
2462.00,0.0038
2461.00,0.0038
2460.00,0.0038
2459.00,0.0039
2458.00,0.0039
2457.00,0.0039
2456.00,0.0039
2455.00,0.0038
2454.00,0.0038
2453.00,0.0038
2452.00,0.0038
2451.00,0.0038
2450.00,0.0038
2449.00,0.0039
2448.00,0.0039
2447.00,0.0039
2446.00,0.0039
2445.00,0.0039
2444.00,0.0039
2443.00,0.0039
2442.00,0.0038
2441.00,0.0038
2440.00,0.0038
2439.00,0.0038
2438.00,0.0038
2437.00,0.0038
2436.00,0.0038
2435.00,0.0038
2434.00,0.0038
2433.00,0.0038
2432.00,0.0038
2431.00,0.0038
2430.00,0.0038
2429.00,0.0038
2428.00,0.0038
2427.00,0.0038
2426.00,0.0037
2425.00,0.0038
2424.00,0.0038
2423.00,0.0037
2422.00,0.0038
2421.00,0.0038
2420.00,0.0038
2419.00,0.0038
2418.00,0.0038
2417.00,0.0038
2416.00,0.0038
2415.00,0.0038
2414.00,0.0038
2413.00,0.0038
2412.00,0.0038
2411.00,0.0037
2410.00,0.0037
2409.00,0.0038
2408.00,0.0038
2407.00,0.0038
2406.00,0.0038
2405.00,0.0038
2404.00,0.0038
2403.00,0.0038
2402.00,0.0038
2401.00,0.0038
2400.00,0.0038
2399.00,0.0038
2398.00,0.0037
2397.00,0.0037
2396.00,0.0037
2395.00,0.0037
2394.00,0.0037
2393.00,0.0038
2392.00,0.0038
2391.00,0.0039
2390.00,0.0041
2389.00,0.0044
2388.00,0.0047
2387.00,0.0052
2386.00,0.0059
2385.00,0.0068
2384.00,0.0077
2383.00,0.0086
2382.00,0.0092
2381.00,0.0096
2380.00,0.0094
2379.00,0.0089
2378.00,0.0083
2377.00,0.0078
2376.00,0.0076
2375.00,0.0078
2374.00,0.0084
2373.00,0.0092
2372.00,0.0100
2371.00,0.0105
2370.00,0.0109
2369.00,0.0111
2368.00,0.0112
2367.00,0.0112
2366.00,0.0112
2365.00,0.0112
2364.00,0.0114
2363.00,0.0116
2362.00,0.0121
2361.00,0.0130
2360.00,0.0140
2359.00,0.0149
2358.00,0.0158
2357.00,0.0165
2356.00,0.0169
2355.00,0.0164
2354.00,0.0155
2353.00,0.0152
2352.00,0.0158
2351.00,0.0165
2350.00,0.0166
2349.00,0.0165
2348.00,0.0168
2347.00,0.0174
2346.00,0.0177
2345.00,0.0178
2344.00,0.0178
2343.00,0.0180
2342.00,0.0186
2341.00,0.0191
2340.00,0.0194
2339.00,0.0192
2338.00,0.0189
2337.00,0.0186
2336.00,0.0189
2335.00,0.0197
2334.00,0.0209
2333.00,0.0220
2332.00,0.0229
2331.00,0.0234
2330.00,0.0230
2329.00,0.0221
2328.00,0.0211
2327.00,0.0209
2326.00,0.0214
2325.00,0.0220
2324.00,0.0222
2323.00,0.0216
2322.00,0.0209
2321.00,0.0202
2320.00,0.0194
2319.00,0.0184
2318.00,0.0172
2317.00,0.0162
2316.00,0.0154
2315.00,0.0148
2314.00,0.0141
2313.00,0.0134
2312.00,0.0128
2311.00,0.0123
2310.00,0.0121
2309.00,0.0118
2308.00,0.0117
2307.00,0.0115
2306.00,0.0112
2305.00,0.0109
2304.00,0.0105
2303.00,0.0101
2302.00,0.0098
2301.00,0.0095
2300.00,0.0092
2299.00,0.0089
2298.00,0.0086
2297.00,0.0082
2296.00,0.0078
2295.00,0.0075
2294.00,0.0072
2293.00,0.0068
2292.00,0.0065
2291.00,0.0062
2290.00,0.0059
2289.00,0.0056
2288.00,0.0053
2287.00,0.0051
2286.00,0.0048
2285.00,0.0046
2284.00,0.0045
2283.00,0.0045
2282.00,0.0045
2281.00,0.0045
2280.00,0.0046
2279.00,0.0046
2278.00,0.0047
2277.00,0.0047
2276.00,0.0047
2275.00,0.0047
2274.00,0.0047
2273.00,0.0047
2272.00,0.0047
2271.00,0.0047
2270.00,0.0047
2269.00,0.0047
2268.00,0.0046
2267.00,0.0046
2266.00,0.0046
2265.00,0.0046
2264.00,0.0045
2263.00,0.0045
2262.00,0.0045
2261.00,0.0044
2260.00,0.0044
2259.00,0.0043
2258.00,0.0043
2257.00,0.0042
2256.00,0.0042
2255.00,0.0042
2254.00,0.0041
2253.00,0.0041
2252.00,0.0040
2251.00,0.0040
2250.00,0.0039
2249.00,0.0039
2248.00,0.0039
2247.00,0.0039
2246.00,0.0038
2245.00,0.0038
2244.00,0.0037
2243.00,0.0037
2242.00,0.0037
2241.00,0.0037
2240.00,0.0037
2239.00,0.0037
2238.00,0.0037
2237.00,0.0037
2236.00,0.0037
2235.00,0.0037
2234.00,0.0037
2233.00,0.0036
2232.00,0.0036
2231.00,0.0036
2230.00,0.0036
2229.00,0.0036
2228.00,0.0036
2227.00,0.0036
2226.00,0.0036
2225.00,0.0036
2224.00,0.0036
2223.00,0.0036
2222.00,0.0036
2221.00,0.0036
2220.00,0.0035
2219.00,0.0035
2218.00,0.0035
2217.00,0.0035
2216.00,0.0036
2215.00,0.0036
2214.00,0.0036
2213.00,0.0036
2212.00,0.0036
2211.00,0.0036
2210.00,0.0036
2209.00,0.0035
2208.00,0.0035
2207.00,0.0035
2206.00,0.0036
2205.00,0.0035
2204.00,0.0035
2203.00,0.0035
2202.00,0.0035
2201.00,0.0035
2200.00,0.0035
2199.00,0.0035
2198.00,0.0035
2197.00,0.0035
2196.00,0.0035
2195.00,0.0035
2194.00,0.0035
2193.00,0.0035
2192.00,0.0035
2191.00,0.0036
2190.00,0.0036
2189.00,0.0035
2188.00,0.0035
2187.00,0.0035
2186.00,0.0035
2185.00,0.0035
2184.00,0.0035
2183.00,0.0035
2182.00,0.0035
2181.00,0.0035
2180.00,0.0035
2179.00,0.0035
2178.00,0.0035
2177.00,0.0035
2176.00,0.0035
2175.00,0.0035
2174.00,0.0035
2173.00,0.0035
2172.00,0.0035
2171.00,0.0035
2170.00,0.0035
2169.00,0.0035
2168.00,0.0035
2167.00,0.0035
2166.00,0.0035
2165.00,0.0035
2164.00,0.0035
2163.00,0.0035
2162.00,0.0035
2161.00,0.0035
2160.00,0.0035
2159.00,0.0035
2158.00,0.0035
2157.00,0.0035
2156.00,0.0035
2155.00,0.0035
2154.00,0.0035
2153.00,0.0035
2152.00,0.0035
2151.00,0.0035
2150.00,0.0035
2149.00,0.0035
2148.00,0.0035
2147.00,0.0035
2146.00,0.0035
2145.00,0.0035
2144.00,0.0035
2143.00,0.0035
2142.00,0.0035
2141.00,0.0035
2140.00,0.0035
2139.00,0.0035
2138.00,0.0035
2137.00,0.0035
2136.00,0.0035
2135.00,0.0035
2134.00,0.0035
2133.00,0.0035
2132.00,0.0035
2131.00,0.0035
2130.00,0.0035
2129.00,0.0035
2128.00,0.0035
2127.00,0.0034
2126.00,0.0034
2125.00,0.0034
2124.00,0.0034
2123.00,0.0035
2122.00,0.0035
2121.00,0.0035
2120.00,0.0034
2119.00,0.0034
2118.00,0.0034
2117.00,0.0034
2116.00,0.0035
2115.00,0.0035
2114.00,0.0035
2113.00,0.0035
2112.00,0.0034
2111.00,0.0034
2110.00,0.0034
2109.00,0.0034
2108.00,0.0034
2107.00,0.0034
2106.00,0.0034
2105.00,0.0034
2104.00,0.0034
2103.00,0.0034
2102.00,0.0034
2101.00,0.0034
2100.00,0.0034
2099.00,0.0034
2098.00,0.0034
2097.00,0.0034
2096.00,0.0035
2095.00,0.0035
2094.00,0.0035
2093.00,0.0035
2092.00,0.0035
2091.00,0.0035
2090.00,0.0035
2089.00,0.0035
2088.00,0.0035
2087.00,0.0035
2086.00,0.0035
2085.00,0.0034
2084.00,0.0034
2083.00,0.0034
2082.00,0.0034
2081.00,0.0034
2080.00,0.0034
2079.00,0.0034
2078.00,0.0035
2077.00,0.0035
2076.00,0.0035
2075.00,0.0035
2074.00,0.0034
2073.00,0.0034
2072.00,0.0034
2071.00,0.0034
2070.00,0.0034
2069.00,0.0034
2068.00,0.0034
2067.00,0.0034
2066.00,0.0034
2065.00,0.0034
2064.00,0.0034
2063.00,0.0034
2062.00,0.0034
2061.00,0.0034
2060.00,0.0034
2059.00,0.0034
2058.00,0.0033
2057.00,0.0033
2056.00,0.0033
2055.00,0.0034
2054.00,0.0034
2053.00,0.0034
2052.00,0.0033
2051.00,0.0033
2050.00,0.0034
2049.00,0.0034
2048.00,0.0034
2047.00,0.0034
2046.00,0.0034
2045.00,0.0035
2044.00,0.0035
2043.00,0.0035
2042.00,0.0035
2041.00,0.0034
2040.00,0.0034
2039.00,0.0034
2038.00,0.0034
2037.00,0.0034
2036.00,0.0034
2035.00,0.0034
2034.00,0.0034
2033.00,0.0034
2032.00,0.0034
2031.00,0.0034
2030.00,0.0034
2029.00,0.0034
2028.00,0.0034
2027.00,0.0034
2026.00,0.0034
2025.00,0.0034
2024.00,0.0033
2023.00,0.0033
2022.00,0.0033
2021.00,0.0034
2020.00,0.0034
2019.00,0.0034
2018.00,0.0034
2017.00,0.0034
2016.00,0.0034
2015.00,0.0034
2014.00,0.0034
2013.00,0.0034
2012.00,0.0034
2011.00,0.0034
2010.00,0.0034
2009.00,0.0034
2008.00,0.0034
2007.00,0.0034
2006.00,0.0034
2005.00,0.0034
2004.00,0.0034
2003.00,0.0034
2002.00,0.0034
2001.00,0.0033
2000.00,0.0033
1999.00,0.0034
1998.00,0.0034
1997.00,0.0034
1996.00,0.0034
1995.00,0.0034
1994.00,0.0033
1993.00,0.0033
1992.00,0.0033
1991.00,0.0034
1990.00,0.0034
1989.00,0.0034
1988.00,0.0034
1987.00,0.0034
1986.00,0.0034
1985.00,0.0033
1984.00,0.0033
1983.00,0.0033
1982.00,0.0033
1981.00,0.0033
1980.00,0.0033
1979.00,0.0033
1978.00,0.0033
1977.00,0.0033
1976.00,0.0033
1975.00,0.0033
1974.00,0.0033
1973.00,0.0033
1972.00,0.0033
1971.00,0.0033
1970.00,0.0033
1969.00,0.0033
1968.00,0.0033
1967.00,0.0033
1966.00,0.0034
1965.00,0.0034
1964.00,0.0034
1963.00,0.0034
1962.00,0.0034
1961.00,0.0033
1960.00,0.0033
1959.00,0.0033
1958.00,0.0033
1957.00,0.0033
1956.00,0.0033
1955.00,0.0034
1954.00,0.0034
1953.00,0.0034
1952.00,0.0033
1951.00,0.0033
1950.00,0.0033
1949.00,0.0033
1948.00,0.0033
1947.00,0.0033
1946.00,0.0033
1945.00,0.0033
1944.00,0.0033
1943.00,0.0033
1942.00,0.0033
1941.00,0.0033
1940.00,0.0033
1939.00,0.0033
1938.00,0.0032
1937.00,0.0032
1936.00,0.0032
1935.00,0.0033
1934.00,0.0033
1933.00,0.0033
1932.00,0.0033
1931.00,0.0033
1930.00,0.0033
1929.00,0.0033
1928.00,0.0032
1927.00,0.0032
1926.00,0.0032
1925.00,0.0033
1924.00,0.0033
1923.00,0.0033
1922.00,0.0033
1921.00,0.0033
1920.00,0.0032
1919.00,0.0031
1918.00,0.0032
1917.00,0.0032
1916.00,0.0033
1915.00,0.0034
1914.00,0.0034
1913.00,0.0033
1912.00,0.0033
1911.00,0.0034
1910.00,0.0034
1909.00,0.0034
1908.00,0.0033
1907.00,0.0033
1906.00,0.0033
1905.00,0.0032
1904.00,0.0032
1903.00,0.0033
1902.00,0.0033
1901.00,0.0033
1900.00,0.0032
1899.00,0.0032
1898.00,0.0032
1897.00,0.0032
1896.00,0.0032
1895.00,0.0033
1894.00,0.0033
1893.00,0.0032
1892.00,0.0032
1891.00,0.0032
1890.00,0.0032
1889.00,0.0032
1888.00,0.0032
1887.00,0.0032
1886.00,0.0033
1885.00,0.0033
1884.00,0.0033
1883.00,0.0033
1882.00,0.0033
1881.00,0.0033
1880.00,0.0033
1879.00,0.0033
1878.00,0.0033
1877.00,0.0032
1876.00,0.0032
1875.00,0.0032
1874.00,0.0033
1873.00,0.0032
1872.00,0.0032
1871.00,0.0031
1870.00,0.0031
1869.00,0.0032
1868.00,0.0032
1867.00,0.0033
1866.00,0.0034
1865.00,0.0034
1864.00,0.0033
1863.00,0.0033
1862.00,0.0033
1861.00,0.0033
1860.00,0.0032
1859.00,0.0032
1858.00,0.0033
1857.00,0.0032
1856.00,0.0032
1855.00,0.0032
1854.00,0.0032
1853.00,0.0032
1852.00,0.0032
1851.00,0.0033
1850.00,0.0033
1849.00,0.0033
1848.00,0.0033
1847.00,0.0033
1846.00,0.0033
1845.00,0.0033
1844.00,0.0033
1843.00,0.0033
1842.00,0.0033
1841.00,0.0033
1840.00,0.0032
1839.00,0.0033
1838.00,0.0033
1837.00,0.0033
1836.00,0.0033
1835.00,0.0033
1834.00,0.0032
1833.00,0.0032
1832.00,0.0031
1831.00,0.0031
1830.00,0.0031
1829.00,0.0031
1828.00,0.0031
1827.00,0.0032
1826.00,0.0032
1825.00,0.0032
1824.00,0.0032
1823.00,0.0032
1822.00,0.0033
1821.00,0.0033
1820.00,0.0032
1819.00,0.0032
1818.00,0.0032
1817.00,0.0031
1816.00,0.0031
1815.00,0.0031
1814.00,0.0032
1813.00,0.0033
1812.00,0.0033
1811.00,0.0033
1810.00,0.0034
1809.00,0.0034
1808.00,0.0033
1807.00,0.0032
1806.00,0.0032
1805.00,0.0032
1804.00,0.0031
1803.00,0.0031
1802.00,0.0032
1801.00,0.0032
1800.00,0.0032
1799.00,0.0033
1798.00,0.0033
1797.00,0.0034
1796.00,0.0033
1795.00,0.0034
1794.00,0.0034
1793.00,0.0033
1792.00,0.0032
1791.00,0.0032
1790.00,0.0032
1789.00,0.0032
1788.00,0.0032
1787.00,0.0032
1786.00,0.0032
1785.00,0.0032
1784.00,0.0032
1783.00,0.0033
1782.00,0.0033
1781.00,0.0034
1780.00,0.0034
1779.00,0.0034
1778.00,0.0033
1777.00,0.0033
1776.00,0.0033
1775.00,0.0034
1774.00,0.0034
1773.00,0.0034
1772.00,0.0034
1771.00,0.0032
1770.00,0.0031
1769.00,0.0031
1768.00,0.0031
1767.00,0.0031
1766.00,0.0032
1765.00,0.0033
1764.00,0.0032
1763.00,0.0031
1762.00,0.0031
1761.00,0.0032
1760.00,0.0032
1759.00,0.0032
1758.00,0.0031
1757.00,0.0031
1756.00,0.0032
1755.00,0.0033
1754.00,0.0034
1753.00,0.0036
1752.00,0.0036
1751.00,0.0036
1750.00,0.0036
1749.00,0.0037
1748.00,0.0037
1747.00,0.0036
1746.00,0.0035
1745.00,0.0035
1744.00,0.0035
1743.00,0.0034
1742.00,0.0034
1741.00,0.0034
1740.00,0.0034
1739.00,0.0034
1738.00,0.0034
1737.00,0.0036
1736.00,0.0039
1735.00,0.0039
1734.00,0.0039
1733.00,0.0038
1732.00,0.0037
1731.00,0.0035
1730.00,0.0034
1729.00,0.0033
1728.00,0.0033
1727.00,0.0033
1726.00,0.0033
1725.00,0.0034
1724.00,0.0033
1723.00,0.0033
1722.00,0.0034
1721.00,0.0033
1720.00,0.0031
1719.00,0.0030
1718.00,0.0031
1717.00,0.0032
1716.00,0.0032
1715.00,0.0032
1714.00,0.0033
1713.00,0.0033
1712.00,0.0033
1711.00,0.0033
1710.00,0.0034
1709.00,0.0034
1708.00,0.0033
1707.00,0.0033
1706.00,0.0033
1705.00,0.0032
1704.00,0.0031
1703.00,0.0034
1702.00,0.0037
1701.00,0.0036
1700.00,0.0035
1699.00,0.0034
1698.00,0.0033
1697.00,0.0032
1696.00,0.0031
1695.00,0.0032
1694.00,0.0033
1693.00,0.0033
1692.00,0.0033
1691.00,0.0033
1690.00,0.0034
1689.00,0.0034
1688.00,0.0033
1687.00,0.0031
1686.00,0.0028
1685.00,0.0025
1684.00,0.0027
1683.00,0.0030
1682.00,0.0032
1681.00,0.0033
1680.00,0.0034
1679.00,0.0034
1678.00,0.0034
1677.00,0.0034
1676.00,0.0034
1675.00,0.0034
1674.00,0.0033
1673.00,0.0032
1672.00,0.0033
1671.00,0.0035
1670.00,0.0035
1669.00,0.0034
1668.00,0.0034
1667.00,0.0033
1666.00,0.0032
1665.00,0.0032
1664.00,0.0033
1663.00,0.0034
1662.00,0.0034
1661.00,0.0033
1660.00,0.0034
1659.00,0.0033
1658.00,0.0032
1657.00,0.0031
1656.00,0.0033
1655.00,0.0031
1654.00,0.0028
1653.00,0.0029
1652.00,0.0034
1651.00,0.0034
1650.00,0.0033
1649.00,0.0033
1648.00,0.0034
1647.00,0.0034
1646.00,0.0034
1645.00,0.0034
1644.00,0.0034
1643.00,0.0034
1642.00,0.0034
1641.00,0.0034
1640.00,0.0034
1639.00,0.0035
1638.00,0.0036
1637.00,0.0037
1636.00,0.0036
1635.00,0.0035
1634.00,0.0035
1633.00,0.0034
1632.00,0.0034
1631.00,0.0035
1630.00,0.0035
1629.00,0.0035
1628.00,0.0035
1627.00,0.0035
1626.00,0.0034
1625.00,0.0034
1624.00,0.0035
1623.00,0.0036
1622.00,0.0035
1621.00,0.0034
1620.00,0.0035
1619.00,0.0036
1618.00,0.0037
1617.00,0.0037
1616.00,0.0037
1615.00,0.0036
1614.00,0.0034
1613.00,0.0033
1612.00,0.0034
1611.00,0.0036
1610.00,0.0036
1609.00,0.0035
1608.00,0.0036
1607.00,0.0036
1606.00,0.0035
1605.00,0.0034
1604.00,0.0035
1603.00,0.0035
1602.00,0.0034
1601.00,0.0034
1600.00,0.0034
1599.00,0.0035
1598.00,0.0035
1597.00,0.0034
1596.00,0.0035
1595.00,0.0035
1594.00,0.0034
1593.00,0.0034
1592.00,0.0034
1591.00,0.0034
1590.00,0.0034
1589.00,0.0033
1588.00,0.0034
1587.00,0.0034
1586.00,0.0034
1585.00,0.0033
1584.00,0.0034
1583.00,0.0034
1582.00,0.0033
1581.00,0.0032
1580.00,0.0033
1579.00,0.0034
1578.00,0.0035
1577.00,0.0035
1576.00,0.0036
1575.00,0.0036
1574.00,0.0034
1573.00,0.0033
1572.00,0.0033
1571.00,0.0034
1570.00,0.0034
1569.00,0.0034
1568.00,0.0035
1567.00,0.0035
1566.00,0.0035
1565.00,0.0034
1564.00,0.0034
1563.00,0.0034
1562.00,0.0033
1561.00,0.0028
1560.00,0.0024
1559.00,0.0025
1558.00,0.0028
1557.00,0.0032
1556.00,0.0033
1555.00,0.0034
1554.00,0.0034
1553.00,0.0034
1552.00,0.0035
1551.00,0.0035
1550.00,0.0034
1549.00,0.0034
1548.00,0.0034
1547.00,0.0034
1546.00,0.0034
1545.00,0.0035
1544.00,0.0037
1543.00,0.0038
1542.00,0.0038
1541.00,0.0035
1540.00,0.0034
1539.00,0.0035
1538.00,0.0036
1537.00,0.0034
1536.00,0.0033
1535.00,0.0034
1534.00,0.0034
1533.00,0.0034
1532.00,0.0034
1531.00,0.0034
1530.00,0.0035
1529.00,0.0034
1528.00,0.0034
1527.00,0.0034
1526.00,0.0034
1525.00,0.0034
1524.00,0.0035
1523.00,0.0036
1522.00,0.0035
1521.00,0.0035
1520.00,0.0034
1519.00,0.0033
1518.00,0.0034
1517.00,0.0035
1516.00,0.0034
1515.00,0.0034
1514.00,0.0034
1513.00,0.0035
1512.00,0.0034
1511.00,0.0034
1510.00,0.0035
1509.00,0.0037
1508.00,0.0037
1507.00,0.0034
1506.00,0.0034
1505.00,0.0036
1504.00,0.0036
1503.00,0.0035
1502.00,0.0035
1501.00,0.0035
1500.00,0.0034
1499.00,0.0034
1498.00,0.0035
1497.00,0.0037
1496.00,0.0037
1495.00,0.0037
1494.00,0.0037
1493.00,0.0037
1492.00,0.0036
1491.00,0.0036
1490.00,0.0037
1489.00,0.0037
1488.00,0.0036
1487.00,0.0036
1486.00,0.0036
1485.00,0.0036
1484.00,0.0036
1483.00,0.0036
1482.00,0.0037
1481.00,0.0037
1480.00,0.0036
1479.00,0.0036
1478.00,0.0036
1477.00,0.0035
1476.00,0.0035
1475.00,0.0036
1474.00,0.0037
1473.00,0.0038
1472.00,0.0037
1471.00,0.0037
1470.00,0.0037
1469.00,0.0036
1468.00,0.0036
1467.00,0.0036
1466.00,0.0037
1465.00,0.0037
1464.00,0.0036
1463.00,0.0036
1462.00,0.0036
1461.00,0.0036
1460.00,0.0037
1459.00,0.0039
1458.00,0.0041
1457.00,0.0042
1456.00,0.0042
1455.00,0.0040
1454.00,0.0037
1453.00,0.0036
1452.00,0.0036
1451.00,0.0036
1450.00,0.0035
1449.00,0.0035
1448.00,0.0035
1447.00,0.0034
1446.00,0.0034
1445.00,0.0035
1444.00,0.0035
1443.00,0.0035
1442.00,0.0034
1441.00,0.0035
1440.00,0.0036
1439.00,0.0036
1438.00,0.0036
1437.00,0.0037
1436.00,0.0037
1435.00,0.0036
1434.00,0.0035
1433.00,0.0036
1432.00,0.0036
1431.00,0.0036
1430.00,0.0035
1429.00,0.0035
1428.00,0.0035
1427.00,0.0035
1426.00,0.0035
1425.00,0.0036
1424.00,0.0037
1423.00,0.0037
1422.00,0.0036
1421.00,0.0038
1420.00,0.0039
1419.00,0.0038
1418.00,0.0037
1417.00,0.0037
1416.00,0.0037
1415.00,0.0036
1414.00,0.0036
1413.00,0.0036
1412.00,0.0037
1411.00,0.0036
1410.00,0.0035
1409.00,0.0035
1408.00,0.0035
1407.00,0.0035
1406.00,0.0035
1405.00,0.0035
1404.00,0.0036
1403.00,0.0035
1402.00,0.0035
1401.00,0.0035
1400.00,0.0035
1399.00,0.0036
1398.00,0.0035
1397.00,0.0035
1396.00,0.0035
1395.00,0.0034
1394.00,0.0033
1393.00,0.0034
1392.00,0.0036
1391.00,0.0036
1390.00,0.0035
1389.00,0.0034
1388.00,0.0034
1387.00,0.0035
1386.00,0.0035
1385.00,0.0035
1384.00,0.0036
1383.00,0.0036
1382.00,0.0036
1381.00,0.0036
1380.00,0.0035
1379.00,0.0035
1378.00,0.0035
1377.00,0.0035
1376.00,0.0035
1375.00,0.0035
1374.00,0.0035
1373.00,0.0034
1372.00,0.0034
1371.00,0.0035
1370.00,0.0035
1369.00,0.0035
1368.00,0.0035
1367.00,0.0034
1366.00,0.0034
1365.00,0.0033
1364.00,0.0033
1363.00,0.0033
1362.00,0.0032
1361.00,0.0032
1360.00,0.0033
1359.00,0.0034
1358.00,0.0034
1357.00,0.0035
1356.00,0.0035
1355.00,0.0035
1354.00,0.0035
1353.00,0.0035
1352.00,0.0035
1351.00,0.0036
1350.00,0.0036
1349.00,0.0036
1348.00,0.0035
1347.00,0.0035
1346.00,0.0034
1345.00,0.0034
1344.00,0.0034
1343.00,0.0034
1342.00,0.0034
1341.00,0.0035
1340.00,0.0036
1339.00,0.0036
1338.00,0.0035
1337.00,0.0035
1336.00,0.0035
1335.00,0.0035
1334.00,0.0035
1333.00,0.0035
1332.00,0.0035
1331.00,0.0034
1330.00,0.0034
1329.00,0.0034
1328.00,0.0035
1327.00,0.0035
1326.00,0.0035
1325.00,0.0035
1324.00,0.0035
1323.00,0.0035
1322.00,0.0035
1321.00,0.0036
1320.00,0.0036
1319.00,0.0036
1318.00,0.0036
1317.00,0.0035
1316.00,0.0036
1315.00,0.0036
1314.00,0.0036
1313.00,0.0036
1312.00,0.0036
1311.00,0.0036
1310.00,0.0036
1309.00,0.0036
1308.00,0.0036
1307.00,0.0036
1306.00,0.0036
1305.00,0.0037
1304.00,0.0037
1303.00,0.0037
1302.00,0.0036
1301.00,0.0036
1300.00,0.0036
1299.00,0.0036
1298.00,0.0036
1297.00,0.0036
1296.00,0.0036
1295.00,0.0036
1294.00,0.0036
1293.00,0.0037
1292.00,0.0037
1291.00,0.0037
1290.00,0.0037
1289.00,0.0037
1288.00,0.0037
1287.00,0.0036
1286.00,0.0036
1285.00,0.0036
1284.00,0.0037
1283.00,0.0037
1282.00,0.0037
1281.00,0.0036
1280.00,0.0036
1279.00,0.0035
1278.00,0.0035
1277.00,0.0036
1276.00,0.0036
1275.00,0.0037
1274.00,0.0037
1273.00,0.0037
1272.00,0.0037
1271.00,0.0037
1270.00,0.0037
1269.00,0.0037
1268.00,0.0037
1267.00,0.0037
1266.00,0.0036
1265.00,0.0036
1264.00,0.0036
1263.00,0.0037
1262.00,0.0036
1261.00,0.0036
1260.00,0.0037
1259.00,0.0037
1258.00,0.0037
1257.00,0.0037
1256.00,0.0037
1255.00,0.0037
1254.00,0.0037
1253.00,0.0037
1252.00,0.0037
1251.00,0.0037
1250.00,0.0037
1249.00,0.0037
1248.00,0.0037
1247.00,0.0038
1246.00,0.0038
1245.00,0.0038
1244.00,0.0038
1243.00,0.0038
1242.00,0.0038
1241.00,0.0038
1240.00,0.0038
1239.00,0.0038
1238.00,0.0038
1237.00,0.0038
1236.00,0.0038
1235.00,0.0038
1234.00,0.0038
1233.00,0.0038
1232.00,0.0038
1231.00,0.0038
1230.00,0.0038
1229.00,0.0038
1228.00,0.0038
1227.00,0.0039
1226.00,0.0039
1225.00,0.0038
1224.00,0.0038
1223.00,0.0038
1222.00,0.0038
1221.00,0.0038
1220.00,0.0038
1219.00,0.0038
1218.00,0.0038
1217.00,0.0038
1216.00,0.0038
1215.00,0.0038
